collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated July 2005. STAL transferred to BDK.
dateModified	2018-01-12
irn	124843
organization	Institute of Biology, Romanian Academy
code	BUCA
division	
department	Ecology, Taxonomy and Nature Conservation Centre
cites	
specimenTotal	400000
currentStatus	Active
dateFounded	1960
taxonomicCoverage	
geography	Worldwide, especially Romania, Moldavia, and Bulgaria.
address	{'physicalStreet': '', 'physicalCity': 'Bucuresti', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Romania', 'postalStreet': 'P.O. Box 56-53, 296 Splaiul Independentei', 'postalCity': 'Bucuresti', 'postalState': '', 'postalZipCode': '060031', 'postalCountry': 'Romania'}
contact	{'phone': '[40] 21 221 9202', 'email': 'sorin.stefanut@ibiol.ro', 'webUrl': ''}
location	{'lat': 44.445229, 'lon': 26.050894}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['C. Georgescu', 'G. Grintescu', 'F. Gündisch', 'I. Prodan', 'T. Savulescu', 'I. Serbanescu', 'C. A. Zahariadi']
notes	Updated July 2006. Types not sent on loan.
dateModified	2018-01-12
irn	124194
organization	Carnegie Institution of Washington
code	CI
division	
department	Plant Biology Department
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Stanford', 'physicalState': 'California', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '290 Panama Street', 'postalCity': 'Stanford', 'postalState': 'California', 'postalZipCode': '94305', 'postalCountry': 'U.S.A.'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 37.427998, 'lon': -122.177467}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated July 2006. CI, including Clausen, Keck, and Hiesey collections, given to DS, which has been integrated with CAS. Specimens previously cited as CI should now be cited as DS. Contact Debra Trock, dtrock@calacademy.org
dateModified	2018-01-12
irn	126559
organization	Université Paul Sabatier
code	TLJ
division	Laboratoire de Biologie Végétale
department	
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Toulouse', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'France', 'postalStreet': '', 'postalCity': 'Toulouse Cedex', 'postalState': '', 'postalZipCode': 'F-31062', 'postalCountry': 'France'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 43.562765, 'lon': 1.46101}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated July 2007. TLJ incorporated in TL.
dateModified	2018-01-12
irn	126558
organization	Université Paul Sabatier
code	TLF
division	Laboratoire de Botanique et Forestier
department	
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Toulouse', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'France', 'postalStreet': '', 'postalCity': 'Toulouse Cedex', 'postalState': '', 'postalZipCode': 'F-31062', 'postalCountry': 'France'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 43.562765, 'lon': 1.46101}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated July 2007. TLF (5000 gymnosperms) incorporated in TL.
dateModified	2018-01-12
irn	125099
organization	Laboratoire Géologique
code	TALE
division	Faculté des Sciences
department	
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Talence', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'France', 'postalStreet': '', 'postalCity': 'Talence', 'postalState': '', 'postalZipCode': '', 'postalCountry': 'France'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 44.798553, 'lon': -0.5877}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated July 2014. TALE has been incorporated into BORD
dateModified	2018-01-12
irn	125501
organization	Museum für Natur und Umwelt
code	LUB
division	
department	
cites	
specimenTotal	0
currentStatus	Active
dateFounded	
taxonomicCoverage	Spermatophyta and ferns (K. KONOPKA, H.TANNERT, D.N. CHRISTIANSEN, K.PETERSEN) Mosses, algae and lichens (historical collection P.GUSSMANN) Mosses and Blackberries  (Parts of the Sammlung WAlSEMANN)
geography	
address	{'physicalStreet': 'Musterbahn 8', 'physicalCity': 'Lübeck', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Germany', 'postalStreet': 'Mühlendamm 1-3', 'postalCity': 'Lübeck', 'postalState': '', 'postalZipCode': '23552', 'postalCountry': 'Germany'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 53.860119, 'lon': 10.6851}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['D. N. Christiansen', 'P. Gussmann', 'K. Konopka', 'K. Petersen', 'H. Tannert']
notes	Updated Jun 2011. The former collections of  LUB destroyed during World War II.
dateModified	2018-01-12
irn	125046
organization	K. D. Ushinsky Yaroslavl Pedagogical University
code	USPIY
division	
department	Department of Botany
cites	
specimenTotal	100000
currentStatus	Active
dateFounded	1924
taxonomicCoverage	Alpine flora
geography	Russia, especially Yaroslavl region and Far East
address	{'physicalStreet': '', 'physicalCity': 'Yaroslavl', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Russia', 'postalStreet': 'Respublikanskaya Street 108', 'postalCity': 'Yaroslavl', 'postalState': '', 'postalZipCode': '150000', 'postalCountry': 'Russia'}
contact	{'phone': '[7] 0852 22 43 15', 'email': '', 'webUrl': ''}
location	{'lat': 57.630592, 'lon': 39.879105}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['M. Gandoger', 'N. I. Schachanin']
notes	Updated Mar 2006.
dateModified	2018-01-12
irn	124746
organization	Alexander Herzen Pedagogical University
code	HERZ
division	Faculty of Biology
department	Department of Botany
cites	
specimenTotal	20000
currentStatus	Active
dateFounded	1921
taxonomicCoverage	
geography	Russia; Kazakhstan; Uzbekistan; Tadjikistan; Ukraine
address	{'physicalStreet': '', 'physicalCity': 'Saint Petersburg', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Russia', 'postalStreet': 'Moyka 48', 'postalCity': 'Saint Petersburg', 'postalState': '', 'postalZipCode': '191186', 'postalCountry': 'Russia'}
contact	{'phone': '[7] 812 311 65 40', 'email': 'hich@herben.spb.ru', 'webUrl': ''}
location	{'lat': 59.91674, 'lon': 30.28998}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Pokrovskii State Pedagogical Institute.']
importantCollectors	['I. N. Drosdova', 'C. Gobi', 'V. L. Komarov', 'L. A. Kusnetzov', 'K. Meinshausen', 'O. A. Muravjeva', 'V. V. Pissijukova', 'N. S. Turczaninow']
notes	Updated Mar 2006.
dateModified	2018-01-12
irn	126777
organization	University of Oregon
code	ORE
division	
department	Biology Department
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Eugene', 'physicalState': 'Oregon', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Eugene', 'postalState': 'Oregon', 'postalZipCode': '97403', 'postalCountry': 'U.S.A.'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 44.039974, 'lon': -123.061615}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Mar 2007. ORE (110 000 specimens) transferred to OSC in 1993. Continue to cite specimens from the University of Oregon Herbarium as ORE. Contact Aaron I. Liston, listona@science.oregonstate.edu
dateModified	2018-01-12
irn	127031
organization	Willamette University
code	WILLU
division	
department	
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Salem', 'physicalState': 'Oregon', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Salem', 'postalState': 'Oregon', 'postalZipCode': '97301', 'postalCountry': 'U.S.A.'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 44.952, 'lon': -123.024902}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Mar 2007. WILLU (32 000 specimens) transferred to OSC in 1976. Continue to cite specimens from Morton E. Peck Herbarium as WILLU. Contact Aaron I. Liston, listona@science.oregonstate.edu
dateModified	2018-01-12
irn	126981
organization	Wartburg College
code	WET
division	
department	Biology Department
cites	
specimenTotal	3000
currentStatus	Active
dateFounded	1930
taxonomicCoverage	Mainly vascular plants
geography	Iowa, especially Bremer County; some Mississippi Gulf Coast and South Africa.
address	{'physicalStreet': '100 Wartburg Boulevard.', 'physicalCity': 'Waverly', 'physicalState': 'Iowa', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Waverly', 'postalState': 'Iowa', 'postalZipCode': '50677', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 319 353 8708', 'email': '', 'webUrl': ''}
location	{'lat': 42.711506, 'lon': -92.456619}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['C. Freeman', 'B. Shimek']
notes	Updated Mar 2010.
dateModified	2018-01-12
irn	124574
organization	Fox Research Forest, New Hampshire Department of Resources and Economic Development
code	SPH
division	
department	
cites	
specimenTotal	2500
currentStatus	Active
dateFounded	1932
taxonomicCoverage	
geography	New Hampshire.
address	{'physicalStreet': '', 'physicalCity': 'Hillsboro', 'physicalState': 'New Hampshire', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': 'Center Road', 'postalCity': 'Hillsboro', 'postalState': 'New Hampshire', 'postalZipCode': '03244', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 603 464 3453', 'email': '', 'webUrl': ''}
location	{'lat': 43.163345, 'lon': -71.859856}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Mar 2010  (non-functional email address removed).
dateModified	2018-01-12
irn	125266
organization	Ministry of Agriculture
code	BAG
division	State Board for Seed Testing and Certification
department	
cites	
specimenTotal	60000
currentStatus	Active
dateFounded	1946
taxonomicCoverage	Vascular plants
geography	Iraq
address	{'physicalStreet': '', 'physicalCity': 'Baghdad', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Iraq', 'postalStreet': 'Abu-Ghraib', 'postalCity': 'Baghdad', 'postalState': '', 'postalZipCode': '', 'postalCountry': 'Iraq'}
contact	{'phone': '[964] 511 6237', 'email': '', 'webUrl': ''}
location	{'lat': 33.316101, 'lon': 44.198299}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Rustam Herbarium.']
importantCollectors	"['A. D. Q. Agnew', 'H. Alizzi', 'J. Alkas', 'A. Al-Rawi', 'F. A. Barkley', 'J. F. N. Bornmüller', 'J. Bruguiere', 'C. W. Chapman', 'F. R. Chensey', 'A. Eig', 'J. B. Gillett', 'R. J. D. Graham', 'E. Guest', 'R. W. Haines', 'H. Handel-Mazzetti', 'H. C. Haussknecht', 'C. G. T. Kotschy', 'Y. Lazar', 'F. W. Noë', 'G. A. Olivier', 'K. H. Rechinger', 'F. A. Rogers', ""Y. Sa'dun"", 'I. Serhang', 'S. Y. Serkahia', 'M. Zohary']"
notes	Updated Oct 2017 (staff).  The plant families in the herbarium are arranged in the Hutchinson sequence, and  within each family are sorted alphabetically by genus and species.  The herbarium of Iraq has issued many publications, including the Flora of Iraq, which is  one of the important and the famous floras in the middle east.
dateModified	2018-01-12
irn	123927
organization	Alabama Museum of Natural History
code	ALU
division	
department	
cites	
specimenTotal	0
currentStatus	Inactive
dateFounded	
taxonomicCoverage	
geography	
address	{'physicalStreet': '', 'physicalCity': 'Tuscaloosa', 'physicalState': 'Alabama', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Tuscaloosa', 'postalState': 'Alabama', 'postalZipCode': '35487', 'postalCountry': 'U.S.A.'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 33.209782, 'lon': -87.541245}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	Updated Sep 2005. ALU (4500 specimens) on permanent loan to UNA. ALU specimens should be cited as UNA. Contact Steve Ginzbarg, sginzbar@biology.as.ua.edu
dateModified	2018-01-12
irn	169835
organization	Universidade Federal do Oeste do Pará
code	PA
division	Instituto de Biodiversidade e Florestas
department	Laboratório de Sistemática Vegetal
cites	
specimenTotal	3598
currentStatus	Inactive
dateFounded	2010
taxonomicCoverage	
geography	Amazonia
address	{'physicalStreet': 'Rua Vera Paz, s.n., Salé', 'physicalCity': 'Santarém', 'physicalState': 'Pará', 'physicalZipCode': '68135-110', 'physicalCountry': 'Brazil', 'postalStreet': 'Campus Tapajós, UFOPA, Rua Vera Paz, s.n., Salé', 'postalCity': 'Santarém', 'postalState': 'Pará', 'postalZipCode': '68135-110', 'postalCountry': 'Brazil'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': -2.420336, 'lon': -54.740193}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['MRN (Mineração Rio do Norte Herbarium, 1267; 2010)']
importantCollectors	[]
notes	Incorporated into HSTM in 2014
dateModified	2017-12-28
irn	125503
organization	Naturkundemuseum im Ottoneum
code	KASSEL
division	Phytowissenschaftliche Abteilung
department	
cites	DE 206/004
specimenTotal	30000
currentStatus	Temporarily closed
dateFounded	1569
taxonomicCoverage	
geography	Germany; Mediterranean; Chile.
